admission_date,temperature_2m_mean_C,temperature_2m_max_C,temperature_2m_min_C,apparent_temperature_mean_C,apparent_temperature_max_C,apparent_temperature_min_C,precipitation_sum_mm,wind_speed_10m_max_km_h,wind_gusts_10m_max_km_h,wind_direction_10m_dominant_degree,shortwave_radiation_sum_MJ_m_square,precipitation_hours_h,rain_sum_mm,snowfall_sum_cm
2023-02-04,13.4,23.7,6.1,9.8,19.2,2.7,0.00,29.5,49.3,161,17.42,0.0,0.00,0.00
2023-02-05,14.7,22.5,7.2,12.0,19.5,4.4,0.00,14.9,20.2,169,17.95,0.0,0.00,0.00
2023-02-06,20.3,27.9,13.8,16.2,23.1,9.8,0.00,31.9,49.0,206,17.70,0.0,0.00,0.00
2023-02-07,16.6,21.6,10.9,12.6,17.1,7.6,0.00,22.6,36.7,303,18.14,0.0,0.00,0.00
2023-02-08,13.6,21.0,6.8,10.0,16.5,4.2,0.00,21.3,35.6,330,18.51,0.0,0.00,0.00
2023-02-09,11.4,16.4,6.4,7.4,12.9,3.1,0.00,17.5,31.0,54,17.91,0.0,0.00,0.00
2023-02-10,12.9,19.7,6.2,7.7,14.0,1.6,0.00,25.9,41.0,126,18.31,0.0,0.00,0.00
2023-02-11,18.3,26.7,11.7,12.7,21.7,6.3,0.00,32.8,47.9,164,18.20,0.0,0.00,0.00
2023-02-12,21.1,28.2,16.2,16.5,24.3,10.6,0.00,31.5,47.9,202,17.67,0.0,0.00,0.00
2023-02-13,15.3,21.1,11.1,10.8,16.9,6.7,0.00,26.2,41.8,56,18.26,0.0,0.00,0.00
2023-02-14,15.3,23.7,8.2,11.3,19.9,4.0,0.00,24.3,40.3,88,18.83,0.0,0.00,0.00
2023-02-15,18.3,25.9,14.1,15.1,22.4,10.8,0.00,25.6,42.1,296,18.30,0.0,0.00,0.00
2023-02-16,12.5,17.5,8.4,7.9,12.2,4.7,0.00,26.4,41.4,39,18.58,0.0,0.00,0.00
2023-02-17,11.3,16.0,7.7,6.1,10.4,2.9,0.00,24.9,41.0,50,17.17,0.0,0.00,0.00
2023-02-18,10.8,16.5,6.5,5.8,11.1,1.5,0.00,18.2,32.4,45,18.72,0.0,0.00,0.00
2023-02-19,12.0,18.6,5.9,7.2,14.1,1.5,0.00,16.4,29.2,64,18.78,0.0,0.00,0.00
2023-02-20,14.4,21.6,7.2,9.7,17.3,3.0,0.00,18.4,25.9,108,19.41,0.0,0.00,0.00
2023-02-21,19.1,28.0,12.4,14.3,24.4,6.9,0.00,20.2,29.9,171,17.79,0.0,0.00,0.00
2023-02-22,20.9,29.5,13.3,16.3,26.0,8.7,0.00,19.2,27.0,163,19.99,0.0,0.00,0.00
2023-02-23,21.9,28.5,16.0,17.2,24.1,9.7,0.00,26.9,43.6,222,19.84,0.0,0.00,0.00
2023-02-24,19.4,26.1,12.1,15.9,23.8,8.1,0.00,20.2,29.9,319,20.43,0.0,0.00,0.00
2023-02-25,20.9,29.9,13.0,16.8,25.0,9.1,0.00,20.6,34.9,133,20.21,0.0,0.00,0.00
2023-02-26,23.6,30.0,16.1,19.0,26.5,11.1,0.00,23.0,33.1,216,20.17,0.0,0.00,0.00
2023-02-27,21.9,29.6,15.6,19.1,28.0,13.1,0.00,24.4,35.3,55,20.34,0.0,0.00,0.00
2023-02-28,19.3,24.5,13.8,16.2,22.2,11.0,0.00,24.8,41.0,57,19.93,0.0,0.00,0.00
2023-03-01,18.8,23.5,14.5,15.9,21.9,11.7,0.00,15.9,29.9,107,18.94,0.0,0.00,0.00
2023-03-02,19.8,26.6,12.9,16.7,24.2,8.9,0.00,21.4,36.0,154,20.04,0.0,0.00,0.00
2023-03-03,22.5,29.5,16.0,18.4,26.8,11.0,0.10,28.8,45.7,167,19.58,1.0,0.10,0.00
2023-03-04,23.7,31.0,17.0,19.2,28.7,11.7,0.00,24.5,35.3,181,20.08,0.0,0.00,0.00
2023-03-05,24.3,31.4,16.2,20.1,27.3,13.0,0.00,23.7,38.2,172,20.99,0.0,0.00,0.00
2023-03-06,25.1,31.5,19.4,19.5,25.8,13.7,0.00,33.9,52.9,165,21.03,0.0,0.00,0.00
2023-03-07,26.2,32.2,21.1,20.2,27.3,15.2,0.00,30.3,48.2,161,20.17,0.0,0.00,0.00
2023-03-08,25.2,32.4,20.4,20.5,28.6,14.9,0.00,27.4,43.9,174,17.55,0.0,0.00,0.00
2023-03-09,22.0,27.2,17.6,20.2,27.7,15.2,0.20,19.9,35.6,12,17.24,2.0,0.20,0.00
2023-03-10,17.8,22.1,14.3,15.3,19.5,11.8,0.50,28.0,42.5,46,19.06,3.0,0.50,0.00
2023-03-11,17.7,24.0,12.4,14.8,21.4,10.3,0.00,23.9,39.2,73,20.38,0.0,0.00,0.00
2023-03-12,18.4,23.2,14.5,16.2,21.1,11.2,22.70,25.8,47.5,115,13.83,8.0,22.70,0.00
2023-03-13,18.5,24.5,14.6,17.9,24.5,13.2,0.10,18.1,29.5,179,20.90,1.0,0.10,0.00
2023-03-14,19.3,25.6,14.7,19.0,25.7,14.2,0.00,20.6,33.5,134,20.76,0.0,0.00,0.00
2023-03-15,20.5,26.6,16.0,18.9,24.3,13.8,0.00,23.5,42.8,208,22.13,0.0,0.00,0.00
2023-03-16,18.1,24.1,12.7,16.0,23.0,10.6,0.00,19.6,32.0,69,22.64,0.0,0.00,0.00
2023-03-17,20.1,27.5,13.2,17.2,25.6,10.4,0.20,27.0,39.2,118,21.88,1.0,0.20,0.00
2023-03-18,20.5,27.4,15.2,18.3,25.1,11.8,3.50,27.8,46.1,175,19.68,4.0,3.50,0.00
2023-03-19,20.1,26.0,15.7,16.9,21.8,13.0,0.10,24.8,40.0,271,23.55,1.0,0.10,0.00
2023-03-20,18.8,25.5,11.4,14.4,20.9,7.7,0.00,27.0,43.9,274,23.59,0.0,0.00,0.00
2023-03-21,16.6,22.1,9.8,13.0,18.7,6.7,0.00,19.9,32.4,314,23.60,0.0,0.00,0.00
2023-03-22,17.1,22.9,10.1,13.6,20.1,7.4,0.00,18.6,32.0,330,23.52,0.0,0.00,0.00
2023-03-23,18.4,25.2,10.6,15.4,25.0,7.3,0.00,17.8,24.5,99,23.43,0.0,0.00,0.00
2023-03-24,21.0,28.9,14.5,16.2,24.8,10.2,0.00,33.1,47.9,112,20.95,0.0,0.00,0.00
2023-03-25,23.4,31.2,16.8,18.0,26.8,11.4,0.10,37.8,59.0,163,21.65,1.0,0.10,0.00
2023-03-26,19.3,22.9,15.4,17.3,21.8,14.6,3.20,33.7,49.7,182,14.25,6.0,3.20,0.00
2023-03-27,18.1,24.0,12.1,17.8,24.9,12.1,0.00,22.8,34.6,32,22.31,0.0,0.00,0.00
2023-03-28,18.2,24.0,12.9,16.9,24.1,10.8,0.00,14.0,22.3,28,23.66,0.0,0.00,0.00
2023-03-29,18.9,26.0,10.9,16.8,25.6,8.5,0.00,14.0,19.4,92,24.30,0.0,0.00,0.00
2023-03-30,23.1,32.5,15.6,19.2,29.1,10.9,0.10,29.6,50.0,147,21.42,1.0,0.10,0.00
2023-03-31,21.9,27.5,15.6,17.4,23.8,10.7,0.00,31.3,50.0,336,24.03,0.0,0.00,0.00
2023-04-01,16.5,21.9,11.1,12.1,18.2,6.9,0.00,22.1,33.8,29,24.55,0.0,0.00,0.00
2023-04-02,17.0,23.4,10.9,12.5,19.9,6.6,0.00,16.9,32.0,58,23.28,0.0,0.00,0.00
2023-04-03,18.0,25.3,10.4,13.6,21.8,6.0,0.00,17.0,28.8,73,24.91,0.0,0.00,0.00
2023-04-04,20.0,27.5,11.2,16.0,25.0,7.4,0.00,15.7,23.4,89,24.77,0.0,0.00,0.00
2023-04-05,22.5,29.6,14.1,18.4,27.6,9.4,0.00,16.1,25.6,103,24.30,0.0,0.00,0.00
2023-04-06,24.6,32.3,17.4,20.2,29.2,12.3,0.00,28.5,47.2,160,18.09,0.0,0.00,0.00
2023-04-07,23.2,29.5,18.6,19.6,25.2,15.6,1.70,28.3,53.6,88,20.95,9.0,1.70,0.00
2023-04-08,21.4,27.5,16.8,18.4,24.7,13.7,0.70,27.0,39.2,120,19.50,2.0,0.70,0.00
2023-04-09,22.5,29.6,15.1,19.7,26.5,13.8,0.00,17.7,30.6,124,24.45,0.0,0.00,0.00
2023-04-10,22.7,30.2,16.2,18.4,26.5,11.6,7.00,29.7,45.7,168,20.92,2.0,7.00,0.00
2023-04-11,23.6,30.2,16.9,21.3,26.2,15.8,0.30,34.6,54.7,175,22.80,2.0,0.30,0.00
2023-04-12,25.4,33.9,20.0,23.0,29.4,17.7,0.40,38.6,63.4,168,20.37,2.0,0.40,0.00
2023-04-13,20.8,24.8,17.1,20.3,25.1,15.2,0.70,20.6,32.8,19,20.65,2.0,0.70,0.00
2023-04-14,20.9,27.4,14.6,18.4,25.8,11.7,0.10,23.5,41.0,89,23.21,1.0,0.10,0.00
2023-04-15,20.2,24.0,17.0,18.9,23.8,15.2,7.40,19.5,29.2,120,15.04,4.0,7.40,0.00
2023-04-16,20.0,26.7,14.9,19.8,27.6,13.5,8.40,22.2,37.8,183,22.54,9.0,8.40,0.00
2023-04-17,19.2,24.1,16.1,20.0,25.1,17.0,5.30,18.9,32.4,213,18.33,6.0,5.30,0.00
2023-04-18,20.3,26.2,15.3,21.6,29.8,15.3,0.00,15.5,25.6,222,23.27,0.0,0.00,0.00
2023-04-19,20.2,25.4,16.1,21.3,28.0,16.7,0.60,15.3,32.8,239,22.79,5.0,0.60,0.00
2023-04-20,20.8,26.6,15.9,21.3,28.6,15.7,0.00,13.2,18.0,181,24.33,0.0,0.00,0.00
2023-04-21,22.6,28.8,16.5,22.8,29.6,16.1,0.00,12.8,21.6,196,24.34,0.0,0.00,0.00
2023-04-22,23.2,29.6,17.9,22.7,29.7,17.8,0.30,31.0,51.8,174,22.62,1.0,0.30,0.00
2023-04-23,24.4,32.4,17.6,23.0,29.5,17.9,0.50,26.1,41.8,220,20.73,1.0,0.50,0.00
2023-04-24,26.5,33.8,19.0,23.4,30.6,16.9,0.00,26.5,42.1,279,22.92,0.0,0.00,0.00
2023-04-25,23.1,30.4,17.0,21.6,30.1,16.2,0.40,34.6,53.6,335,22.94,1.0,0.40,0.00
2023-04-26,20.8,28.4,16.1,19.7,28.1,15.6,2.20,33.5,49.7,92,22.08,3.0,2.20,0.00
2023-04-27,23.5,30.6,16.7,22.5,30.6,16.1,0.00,14.6,25.2,117,25.01,0.0,0.00,0.00
2023-04-28,25.8,33.4,19.1,22.3,30.5,16.2,0.60,36.1,66.2,211,23.15,2.0,0.60,0.00
2023-04-29,26.4,33.7,19.5,23.2,30.0,17.3,0.00,27.5,44.6,260,25.26,0.0,0.00,0.00
2023-04-30,25.6,33.7,17.6,21.6,29.6,14.5,0.00,26.6,43.6,252,26.16,0.0,0.00,0.00
2023-05-01,25.4,32.0,17.8,22.0,31.2,13.6,0.00,17.1,30.2,13,26.05,0.0,0.00,0.00
2023-05-02,26.1,32.3,19.6,21.6,29.6,14.4,0.00,24.3,38.5,84,25.86,0.0,0.00,0.00
2023-05-03,27.6,34.1,20.5,23.6,32.3,15.6,0.00,24.6,40.3,124,25.45,0.0,0.00,0.00
2023-05-04,28.7,35.1,22.3,23.8,31.6,17.5,0.00,29.9,42.8,114,25.24,0.0,0.00,0.00
2023-05-05,27.9,34.5,20.8,23.7,32.2,16.5,0.00,23.7,36.4,111,25.75,0.0,0.00,0.00
2023-05-06,29.7,37.5,21.8,25.7,33.4,17.6,0.00,26.3,43.6,168,25.50,0.0,0.00,0.00
2023-05-07,31.9,38.5,25.2,27.2,34.1,20.0,0.00,30.9,49.7,214,25.08,0.0,0.00,0.00
2023-05-08,31.4,39.0,23.5,28.1,35.8,20.0,0.00,27.8,42.5,181,24.09,0.0,0.00,0.00
2023-05-09,31.4,37.2,25.5,27.1,32.9,22.2,0.00,24.0,41.4,248,25.58,0.0,0.00,0.00
2023-05-10,30.1,36.9,23.1,26.7,34.6,18.8,0.30,17.7,26.6,175,25.77,1.0,0.30,0.00
2023-05-11,31.7,38.8,23.9,27.4,34.5,20.5,0.00,27.8,45.0,157,24.09,0.0,0.00,0.00
2023-05-12,31.9,39.5,25.0,28.2,36.7,20.0,0.00,21.3,33.1,186,25.78,0.0,0.00,0.00
2023-05-13,33.4,39.8,26.1,29.4,36.1,21.8,0.00,27.7,45.0,212,23.79,0.0,0.00,0.00
2023-05-14,31.0,36.5,25.5,26.4,32.7,20.9,0.00,29.1,46.4,44,26.06,0.0,0.00,0.00
2023-05-15,30.0,36.8,23.4,25.1,32.9,18.3,0.00,30.3,44.6,95,18.11,0.0,0.00,0.00
2023-05-16,30.7,37.5,24.6,26.6,36.5,19.9,0.00,27.3,43.9,99,22.79,0.0,0.00,0.00
2023-05-17,32.7,40.5,24.7,28.5,37.2,21.1,0.00,30.0,47.5,160,24.85,0.0,0.00,0.00
2023-05-18,33.1,39.9,27.8,28.5,36.6,22.7,0.00,34.1,60.5,186,22.80,0.0,0.00,0.00
2023-05-19,31.8,37.9,25.0,27.8,33.7,21.7,0.00,38.5,58.7,200,25.42,0.0,0.00,0.00
2023-05-20,30.8,36.8,24.3,27.0,33.1,20.7,0.00,28.0,43.9,226,26.12,0.0,0.00,0.00
2023-05-21,30.9,36.3,24.5,28.1,36.0,21.6,0.00,17.8,28.4,271,26.06,0.0,0.00,0.00
2023-05-22,31.2,37.2,23.0,29.1,35.9,20.5,0.00,19.9,35.3,123,25.79,0.0,0.00,0.00
2023-05-23,31.9,37.7,26.1,28.6,34.8,23.0,0.00,20.3,35.6,163,22.24,0.0,0.00,0.00
2023-05-24,30.3,36.5,25.5,27.9,34.5,22.8,0.00,23.6,38.9,220,20.47,0.0,0.00,0.00
2023-05-25,28.6,35.0,22.6,27.5,34.3,22.2,0.10,18.7,55.8,345,19.54,1.0,0.10,0.00
2023-05-26,30.4,37.0,22.9,28.0,35.2,20.6,0.00,22.4,33.5,304,26.16,0.0,0.00,0.00
2023-05-27,31.3,38.2,23.5,29.0,38.0,20.3,0.00,15.1,22.3,11,26.43,0.0,0.00,0.00
2023-05-28,33.5,40.5,25.4,30.6,40.0,21.3,0.00,26.9,45.0,142,26.09,0.0,0.00,0.00
2023-05-29,31.1,36.3,26.2,28.9,35.3,22.5,0.00,31.0,47.9,349,23.02,0.0,0.00,0.00
2023-05-30,28.5,32.0,22.7,27.8,33.1,20.6,0.00,29.6,43.6,210,12.35,0.0,0.00,0.00
2023-05-31,30.2,36.5,23.7,30.1,35.8,24.1,0.00,16.0,31.0,263,25.14,0.0,0.00,0.00
2023-06-01,32.3,37.9,24.8,31.3,38.2,24.0,0.00,14.5,22.7,51,24.59,0.0,0.00,0.00
2023-06-02,32.4,38.0,26.4,30.2,38.3,24.6,0.00,24.1,35.3,43,25.65,0.0,0.00,0.00
2023-06-03,32.0,38.0,26.1,28.8,36.9,21.6,0.00,16.3,28.4,22,26.75,0.0,0.00,0.00
2023-06-04,32.2,38.5,25.0,29.4,37.4,21.8,0.00,23.6,36.7,6,25.98,0.0,0.00,0.00
2023-06-05,33.1,38.5,26.3,30.1,37.3,23.2,0.00,21.6,33.8,60,26.22,0.0,0.00,0.00
2023-06-06,32.4,38.4,27.3,29.5,36.4,23.6,0.00,22.4,38.9,36,25.30,0.0,0.00,0.00
2023-06-07,33.4,39.8,26.8,30.8,39.1,23.8,0.00,20.3,34.6,195,25.84,0.0,0.00,0.00
2023-06-08,33.5,39.5,26.8,29.5,35.8,22.3,0.00,25.0,40.0,329,26.90,0.0,0.00,0.00
2023-06-09,32.7,39.2,24.8,28.6,36.1,20.0,0.00,24.7,38.5,345,26.85,0.0,0.00,0.00
2023-06-10,33.9,41.0,25.4,31.2,40.1,22.2,0.00,15.0,27.4,78,26.59,0.0,0.00,0.00
2023-06-11,35.0,41.8,28.1,31.4,38.7,23.8,0.00,20.8,36.0,242,26.49,0.0,0.00,0.00
2023-06-12,34.8,40.0,28.7,31.6,38.3,25.5,0.00,19.2,33.8,298,25.20,0.0,0.00,0.00
2023-06-13,33.2,39.4,26.9,28.9,36.6,21.8,0.00,22.2,38.2,314,27.07,0.0,0.00,0.00
2023-06-14,33.4,39.6,26.3,29.5,36.4,22.3,0.00,23.3,33.8,0,27.19,0.0,0.00,0.00
2023-06-15,33.6,41.2,25.0,29.8,37.9,21.5,0.00,28.7,45.7,300,26.99,0.0,0.00,0.00
2023-06-16,33.3,38.6,28.1,28.7,35.2,22.7,0.00,22.9,36.4,343,27.21,0.0,0.00,0.00
2023-06-17,31.6,38.0,24.4,27.4,34.4,20.7,0.00,25.0,41.8,338,27.41,0.0,0.00,0.00
2023-06-18,32.5,39.3,25.3,28.6,35.7,21.5,0.00,24.8,41.8,5,27.36,0.0,0.00,0.00
2023-06-19,33.4,40.2,24.5,30.5,38.4,21.2,0.00,18.1,31.7,19,27.03,0.0,0.00,0.00
2023-06-20,33.9,40.5,26.5,30.7,38.9,22.9,0.00,18.5,32.0,88,27.16,0.0,0.00,0.00
2023-06-21,34.0,40.7,26.5,30.9,39.9,23.0,0.00,26.2,37.4,133,26.95,0.0,0.00,0.00
2023-06-22,34.9,41.0,27.1,31.5,39.6,23.9,0.00,24.7,38.5,133,27.08,0.0,0.00,0.00
2023-06-23,35.2,43.4,27.2,30.8,40.3,23.1,0.00,32.2,51.8,168,25.96,0.0,0.00,0.00
2023-06-24,35.8,42.9,27.6,31.5,40.1,23.3,0.00,30.0,45.0,316,26.73,0.0,0.00,0.00
2023-06-25,35.4,42.0,28.1,31.3,38.6,24.3,0.00,26.4,40.3,357,27.30,0.0,0.00,0.00
2023-06-26,34.3,40.9,26.5,30.9,38.8,22.8,0.00,18.1,31.7,16,27.30,0.0,0.00,0.00
2023-06-27,34.5,41.7,26.1,31.2,39.4,22.6,0.00,21.9,37.8,18,27.28,0.0,0.00,0.00
2023-06-28,35.0,42.5,25.5,31.6,40.8,22.1,0.00,20.9,33.1,29,27.27,0.0,0.00,0.00
2023-06-29,35.0,42.0,27.6,31.6,39.4,24.4,0.00,21.9,34.9,21,27.32,0.0,0.00,0.00
2023-06-30,34.9,42.2,25.1,31.5,41.1,21.2,0.00,15.5,23.0,83,27.32,0.0,0.00,0.00
2023-07-01,35.5,43.0,26.6,32.1,41.2,22.9,0.00,15.5,29.2,136,27.27,0.0,0.00,0.00
2023-07-02,36.3,43.5,28.8,32.2,41.8,23.4,0.00,23.3,37.4,78,27.19,0.0,0.00,0.00
2023-07-03,35.7,41.9,28.6,32.4,41.1,24.5,0.00,20.8,32.4,96,26.97,0.0,0.00,0.00
2023-07-04,35.4,41.8,26.9,32.1,40.6,23.7,0.00,24.7,36.0,57,27.01,0.0,0.00,0.00
2023-07-05,34.4,40.6,27.7,30.1,35.9,23.3,0.00,25.6,42.1,1,27.46,0.0,0.00,0.00
2023-07-06,33.9,41.0,24.6,29.9,37.4,20.5,0.00,19.7,34.2,346,27.53,0.0,0.00,0.00
2023-07-07,35.4,42.2,26.6,31.6,39.2,23.1,0.00,23.0,38.2,14,27.33,0.0,0.00,0.00
2023-07-08,36.1,43.2,26.8,32.8,42.0,22.9,0.00,19.2,31.3,7,27.20,0.0,0.00,0.00
2023-07-09,36.3,43.7,27.8,32.7,41.8,23.8,0.00,25.4,37.4,267,27.17,0.0,0.00,0.00
2023-07-10,35.9,43.2,27.5,31.8,40.2,23.1,0.00,19.9,34.2,289,27.23,0.0,0.00,0.00
2023-07-11,36.0,43.4,27.0,32.8,42.3,22.8,0.00,25.4,37.8,299,27.05,0.0,0.00,0.00
2023-07-12,36.0,42.9,26.6,32.4,41.4,22.9,0.00,25.0,42.8,63,26.82,0.0,0.00,0.00
2023-07-13,35.1,40.7,28.7,31.2,37.7,24.8,0.00,26.3,40.3,18,26.56,0.0,0.00,0.00
2023-07-14,34.1,40.7,26.1,29.2,35.3,22.0,0.00,26.8,42.5,351,27.80,0.0,0.00,0.00
2023-07-15,35.3,42.9,26.5,30.3,39.5,21.2,0.00,21.6,37.4,6,27.31,0.0,0.00,0.00
2023-07-16,36.1,43.4,27.9,31.4,40.8,23.3,0.00,26.3,40.7,22,27.18,0.0,0.00,0.00
2023-07-17,36.7,44.1,27.8,32.8,42.3,23.8,0.00,24.3,38.5,32,27.10,0.0,0.00,0.00
2023-07-18,36.1,43.8,27.3,31.7,40.7,22.9,0.00,26.2,41.0,325,26.88,0.0,0.00,0.00
2023-07-19,36.4,44.3,27.5,33.0,41.9,24.2,0.00,25.9,41.8,0,26.52,0.0,0.00,0.00
2023-07-20,36.4,44.8,26.5,32.7,42.0,22.8,0.00,28.1,43.2,342,26.23,0.0,0.00,0.00
2023-07-21,36.0,42.2,27.6,32.1,39.8,23.5,0.00,17.5,31.0,311,26.94,0.0,0.00,0.00
2023-07-22,35.5,42.6,26.8,31.3,40.2,22.1,0.00,21.0,36.4,88,26.82,0.0,0.00,0.00
2023-07-23,35.6,42.9,26.3,31.7,41.5,22.5,0.00,22.1,34.6,37,27.02,0.0,0.00,0.00
2023-07-24,35.6,42.7,26.9,32.2,41.5,23.0,0.00,20.0,32.4,344,26.89,0.0,0.00,0.00
2023-07-25,36.1,42.9,26.9,32.8,40.7,22.3,0.00,16.6,28.4,187,26.21,0.0,0.00,0.00
2023-07-26,36.5,43.4,28.8,32.8,42.5,23.8,0.00,18.9,32.0,212,26.52,0.0,0.00,0.00
2023-07-27,36.5,43.2,29.0,32.8,41.0,24.3,0.00,21.2,32.0,135,26.35,0.0,0.00,0.00
2023-07-28,36.4,44.8,26.1,33.1,42.3,22.5,0.00,18.5,32.8,121,25.78,0.0,0.00,0.00
2023-07-29,36.4,42.1,29.6,33.1,40.9,25.7,0.00,20.0,28.4,71,26.42,0.0,0.00,0.00
2023-07-30,36.2,43.4,28.1,32.5,41.9,24.1,0.00,25.6,41.4,104,26.29,0.0,0.00,0.00
2023-07-31,36.9,43.7,29.1,33.2,41.7,24.8,0.00,23.3,38.5,112,26.17,0.0,0.00,0.00
2023-08-01,36.3,42.6,29.7,33.1,41.2,25.1,0.00,22.1,36.7,300,26.25,0.0,0.00,0.00
2023-08-02,36.6,43.3,28.8,33.3,42.3,24.0,0.00,18.4,30.6,276,26.27,0.0,0.00,0.00
2023-08-03,37.0,44.0,28.0,33.0,41.1,24.4,0.00,25.9,40.3,350,24.88,0.0,0.00,0.00
